,Unique_Key,DATE,TIME,BOROUGH,Zip_Code,LATITUDE,LONGITUDE
1465,3591345,2017-01-03,7:30,BROOKLYN,11221.0,40.7004799,-73.92532790000001
1466,3595725,2017-01-03,7:40,MANHATTAN,10011.0,40.7400807,-73.9948433
1467,3591913,2017-01-03,7:40,MANHATTAN,10001.0,40.7497941,-73.991486
1469,3592229,2017-01-03,7:45,BRONX,10455.0,40.8163066,-73.90804809999999
1470,3591522,2017-01-03,7:45,QUEENS,11429.0,40.7139849,-73.73811629999999
1472,3598943,2017-01-03,7:50,BROOKLYN,11226.0,40.6508071,-73.94957209999998
1473,3591832,2017-01-03,7:55,QUEENS,11106.0,40.7652244,-73.9316919
1476,3591329,2017-01-03,8:00,QUEENS,11364.0,40.7480205,-73.7677645
1479,3591503,2017-01-03,8:00,BRONX,10457.0,40.854477200000005,-73.9012465
1483,3591822,2017-01-03,8:11,QUEENS,11105.0,40.7776701,-73.9128748
1490,3591805,2017-01-03,8:29,MANHATTAN,10039.0,40.8266254,-73.9391482
1491,3591694,2017-01-03,8:30,QUEENS,11356.0,40.7799225,-73.8442272
1494,3592074,2017-01-03,8:30,BROOKLYN,11207.0,40.6829123,-73.9086215
1497,3597169,2017-01-03,8:35,BROOKLYN,11203.0,40.6454875,-73.9431979
1500,3591741,2017-01-03,8:45,BROOKLYN,11231.0,40.678394399999995,-74.0116811
1501,3591524,2017-01-03,8:45,QUEENS,11367.0,40.7274528,-73.81912309999998
1503,3594288,2017-01-03,8:46,QUEENS,11433.0,40.707935,-73.78568609999999
1506,3593811,2017-01-03,8:55,MANHATTAN,10002.0,40.7131792,-73.9925007
1507,3591468,2017-01-03,8:55,MANHATTAN,10016.0,40.74478,-73.9758819
1508,3591411,2017-01-03,8:56,STATEN ISLAND,10304.0,40.607921000000005,-74.089205
1509,3591529,2017-01-03,9:00,QUEENS,11428.0,40.716225200000004,-73.74446
1511,3591537,2017-01-03,9:00,BRONX,10472.0,40.832817799999994,-73.8675379
1512,3593048,2017-01-03,9:00,MANHATTAN,10003.0,40.73078889999999,-73.9853907
1513,3591750,2017-01-03,9:00,QUEENS,11691.0,40.605335,-73.75528
1514,3591255,2017-01-03,9:00,QUEENS,11375.0,40.731612899999995,-73.8489189
1517,3591332,2017-01-03,9:07,BRONX,10457.0,40.8448335,-73.9093749
1520,3591331,2017-01-03,9:12,QUEENS,11363.0,40.7684013,-73.7375377
1523,3591562,2017-01-03,9:20,MANHATTAN,10021.0,40.7713874,-73.9564776
1527,3591567,2017-01-03,9:30,QUEENS,11414.0,40.6641936,-73.8411164
1529,3591286,2017-01-03,9:30,QUEENS,11104.0,40.7360325,-73.9248803
1531,3592240,2017-01-03,9:30,BRONX,10456.0,40.8197915,-73.910399
1535,3591513,2017-01-03,9:30,MANHATTAN,10011.0,40.7405665,-73.9944896
1536,3591556,2017-01-03,9:30,MANHATTAN,10019.0,40.7645214,-73.982304
1537,3594838,2017-01-03,9:30,MANHATTAN,10027.0,40.8141864,-73.95086090000001
1538,3591864,2017-01-03,9:40,QUEENS,11385.0,40.702595200000005,-73.8552926
1539,3591464,2017-01-03,9:45,MANHATTAN,10022.0,40.758632899999995,-73.9657843
1540,3592828,2017-01-03,9:45,MANHATTAN,10038.0,40.7072067,-74.00595129999999
1542,3591460,2017-01-03,9:47,BRONX,10467.0,40.8563263,-73.87242909999999
1545,3591512,2017-01-03,9:50,QUEENS,11419.0,40.6899534,-73.8259932
1546,3591738,2017-01-03,9:55,BROOKLYN,11231.0,40.6841453,-73.9994015
1549,3597182,2017-01-04,0:00,BROOKLYN,11221.0,40.6920489,-73.9226472
1550,3592599,2017-01-04,0:00,BROOKLYN,11204.0,40.6159174,-73.9864856
1551,3592120,2017-01-04,0:00,BROOKLYN,11205.0,40.6916066,-73.9679787
1552,3592355,2017-01-04,0:00,BROOKLYN,11219.0,40.6382471,-74.00196009999999
1553,3592399,2017-01-04,0:00,MANHATTAN,10033.0,40.848874,-73.9340494
1554,3595688,2017-01-04,0:00,BROOKLYN,11206.0,40.7024275,-73.9371877
1555,3592421,2017-01-04,0:00,QUEENS,11373.0,40.734770000000005,-73.87458149999999
1557,3594515,2017-01-04,0:10,BRONX,10468.0,40.874474299999996,-73.900302
1560,3592114,2017-01-04,0:26,MANHATTAN,10022.0,40.758373600000006,-73.97099320000001
1561,3591994,2017-01-04,0:40,BRONX,10466.0,40.8945578,-73.86105620000001
1562,3592505,2017-01-04,0:56,BROOKLYN,11225.0,40.663011,-73.9508713
1563,3594299,2017-01-04,10:00,BROOKLYN,11203.0,40.6515136,-73.9352031
1564,3591898,2017-01-04,10:00,BROOKLYN,11214.0,40.5851593,-73.98738829999999
1565,3592180,2017-01-04,10:00,BROOKLYN,11228.0,40.6158193,-74.0049094
1566,3598299,2017-01-04,10:00,BROOKLYN,11203.0,40.6530329,-73.94302929999999
1567,3596202,2017-01-04,10:00,STATEN ISLAND,10307.0,40.504275799999995,-74.2394977
1568,3592140,2017-01-04,10:00,BROOKLYN,11231.0,40.68161729999999,-73.9985182
1572,3594113,2017-01-04,10:10,BROOKLYN,11235.0,40.5873051,-73.96034920000001
1573,3592566,2017-01-04,10:10,MANHATTAN,10012.0,40.720625899999995,-73.99497109999999
1575,3592020,2017-01-04,10:20,BROOKLYN,11201.0,40.6947964,-73.98245240000001
1576,3592048,2017-01-04,10:22,BROOKLYN,11217.0,40.6800191,-73.9867863
1579,3594123,2017-01-04,10:27,BROOKLYN,11235.0,40.5817859,-73.94807259999999
1581,3595163,2017-01-04,10:30,BROOKLYN,11201.0,40.6936492,-73.9833217
1582,3592119,2017-01-04,10:30,QUEENS,11434.0,40.6853781,-73.7796686
1584,3595056,2017-01-04,10:35,MANHATTAN,10013.0,40.722643100000006,-74.00834820000001
1587,3598310,2017-01-04,10:41,BROOKLYN,11226.0,40.651369700000004,-73.9559072
1588,3592529,2017-01-04,10:42,QUEENS,11378.0,40.7168826,-73.92119709999999
1589,3591951,2017-01-04,10:45,QUEENS,11106.0,40.760956,-73.93576
1590,3594969,2017-01-04,10:50,MANHATTAN,10035.0,40.804992999999996,-73.934875
1591,3593040,2017-01-04,10:50,BROOKLYN,11228.0,40.6145792,-74.022796
1592,3593038,2017-01-04,10:50,BROOKLYN,11228.0,40.6145792,-74.022796
1593,3592000,2017-01-04,10:50,QUEENS,11416.0,40.680808899999995,-73.85014809999998
1594,3594936,2017-01-04,10:57,STATEN ISLAND,10306.0,40.573159999999994,-74.1148058
1595,3609146,2017-01-04,11:00,BROOKLYN,11212.0,40.67112,-73.91350600000001
1596,3594350,2017-01-04,11:00,BROOKLYN,11203.0,40.6516058,-73.93329659999999
1597,3594601,2017-01-04,11:00,BROOKLYN,11234.0,40.6162948,-73.92989920000001
1600,3598948,2017-01-04,11:00,BROOKLYN,11203.0,40.6515136,-73.9352031
1601,3592040,2017-01-04,11:00,BROOKLYN,11238.0,40.6761927,-73.9708558
1602,3593818,2017-01-04,11:00,MANHATTAN,10018.0,40.757144700000005,-73.9935606
1608,3592035,2017-01-04,11:13,QUEENS,11355.0,40.752072399999996,-73.8238277
1609,3593112,2017-01-04,11:15,BROOKLYN,11221.0,40.691798299999995,-73.93459059999999
1610,3598656,2017-01-04,11:20,BRONX,10452.0,40.8443435,-73.9147428
1611,3592212,2017-01-04,11:20,BROOKLYN,11231.0,40.6694603,-74.00958879999999
1612,3592372,2017-01-04,11:22,BROOKLYN,11230.0,40.634088299999995,-73.963038
1613,3595058,2017-01-04,11:23,MANHATTAN,10007.0,40.7171751,-74.0128675
1614,3592720,2017-01-04,11:24,BROOKLYN,11221.0,40.6914985,-73.91656809999999
1616,3591978,2017-01-04,11:25,MANHATTAN,10033.0,40.8524517,-73.9316854
1617,3592346,2017-01-04,11:30,BROOKLYN,11236.0,40.6458175,-73.9030868
1619,3592150,2017-01-04,11:30,QUEENS,11422.0,40.6709379,-73.7354338
1620,3596180,2017-01-04,11:33,BRONX,10473.0,40.825644,-73.84819959999999
1621,3593265,2017-01-04,11:35,MANHATTAN,10031.0,40.8257582,-73.950939
1622,3592271,2017-01-04,11:39,BROOKLYN,11207.0,40.675735700000004,-73.89685329999999
1625,3592292,2017-01-04,11:45,BROOKLYN,11205.0,40.6949008,-73.9532748
1626,3592722,2017-01-04,11:45,BROOKLYN,11209.0,40.626805100000006,-74.0197921
1628,3592314,2017-01-04,11:55,BROOKLYN,11204.0,40.622764600000004,-73.9793625
1629,3592039,2017-01-04,11:55,STATEN ISLAND,10305.0,40.5826395,-74.0843795
1630,3592305,2017-01-04,11:56,BRONX,10472.0,40.8264231,-73.8586728
1631,3592537,2017-01-04,12:00,QUEENS,11379.0,40.7206482,-73.8720323
1632,3593651,2017-01-04,12:10,BROOKLYN,11201.0,40.6896895,-73.9923627
1633,3592512,2017-01-04,12:10,BROOKLYN,11201.0,40.6930489,-73.9907288
1634,3592042,2017-01-04,12:11,BROOKLYN,11238.0,40.6794199,-73.9682261
1635,3599626,2017-01-04,12:13,BRONX,10465.0,40.826094,-73.83996390000001
1636,3592601,2017-01-04,12:15,BROOKLYN,11235.0,40.577062700000006,-73.9640343
1637,3592037,2017-01-04,12:15,QUEENS,11354.0,40.7609914,-73.8302115
1638,3595066,2017-01-04,12:18,MANHATTAN,10038.0,40.708845399999994,-74.0025032
1639,3592535,2017-01-04,12:23,QUEENS,11385.0,40.7006766,-73.8958662
1640,3592273,2017-01-04,12:30,BROOKLYN,11208.0,40.6831329,-73.882582
1642,3591968,2017-01-04,12:30,MANHATTAN,10023.0,40.7802816,-73.98151990000001
1645,3592500,2017-01-04,12:40,MANHATTAN,10019.0,40.7656758,-73.9762353
1646,3592003,2017-01-04,12:45,QUEENS,11416.0,40.6844549,-73.8596479
1648,3591983,2017-01-04,12:50,BROOKLYN,11229.0,40.595921000000004,-73.9410184
1652,3592002,2017-01-04,13:00,QUEENS,11416.0,40.6864963,-73.8381571
1653,3594600,2017-01-04,13:00,BROOKLYN,11234.0,40.6351864,-73.9286112
1656,3592434,2017-01-04,13:00,MANHATTAN,10001.0,40.7508018,-73.998181
1657,3592860,2017-01-04,13:00,MANHATTAN,10016.0,40.747009000000006,-73.9771875
1658,3591962,2017-01-04,13:00,MANHATTAN,10040.0,40.8567812,-73.9336801
1660,3592615,2017-01-04,13:09,STATEN ISLAND,10305.0,40.59579420000001,-74.08590490000002
1661,3592296,2017-01-04,13:11,BROOKLYN,11216.0,40.6804098,-73.95005450000001
1662,3597170,2017-01-04,13:15,BROOKLYN,11203.0,40.6444315,-73.9295994
1663,3592575,2017-01-04,13:15,MANHATTAN,10013.0,40.7178153,-73.9961978
1665,3592354,2017-01-04,13:19,BROOKLYN,11219.0,40.6412469,-73.9933628
1667,3592515,2017-01-04,13:20,MANHATTAN,10065.0,40.768024,-73.9702814
1668,3592338,2017-01-04,13:26,BROOKLYN,11230.0,40.61700379999999,-73.9691095
1669,3592417,2017-01-04,13:30,QUEENS,11357.0,40.793471999999994,-73.8038223
1670,3594051,2017-01-04,13:30,STATEN ISLAND,10312.0,40.5278194,-74.1888116
1673,3592528,2017-01-04,13:30,QUEENS,11385.0,40.705048,-73.90304
1674,3592326,2017-01-04,13:40,BROOKLYN,11218.0,40.6403175,-73.97906529999999
1676,3592172,2017-01-04,13:44,QUEENS,11434.0,40.6667525,-73.77993559999999
1677,3592005,2017-01-04,13:45,QUEENS,11362.0,40.768707899999995,-73.72887920000001
1678,3594338,2017-01-04,13:45,BROOKLYN,11210.0,40.634650799999996,-73.93726590000001
1679,3594520,2017-01-04,13:50,BRONX,10463.0,40.878022200000004,-73.9024048
1684,3594602,2017-01-04,14:00,BROOKLYN,11234.0,40.62448079999999,-73.91508490000001
1685,3592430,2017-01-04,14:00,MANHATTAN,10027.0,40.8052737,-73.94942259999999
1686,3592025,2017-01-04,14:00,QUEENS,11419.0,40.6896073,-73.82581379999999
1688,3592692,2017-01-04,14:01,BRONX,10474.0,40.8090985,-73.8860118
1689,3592081,2017-01-04,14:05,MANHATTAN,10003.0,40.7369617,-73.98450890000001
1690,3592200,2017-01-04,14:10,QUEENS,11357.0,40.7976347,-73.81826070000001
1691,3594521,2017-01-04,14:10,BRONX,10471.0,40.8907343,-73.8976843
1692,3592195,2017-01-04,14:15,QUEENS,11357.0,40.7804071,-73.8121043
1694,3594511,2017-01-04,14:20,BRONX,10471.0,40.903038,-73.89694909999999
1695,3592249,2017-01-04,14:25,BRONX,10460.0,40.8414831,-73.8885224
1697,3592488,2017-01-04,14:30,MANHATTAN,10019.0,40.7611019,-73.985218
1699,3593185,2017-01-04,14:30,BROOKLYN,11239.0,40.6512513,-73.86894720000001
1701,3592380,2017-01-04,14:30,BRONX,10453.0,40.8573262,-73.90452109999998
1702,3592638,2017-01-04,14:30,MANHATTAN,10023.0,40.7784761,-73.98544890000001
1703,3592199,2017-01-04,14:30,QUEENS,11354.0,40.767227500000004,-73.821127
1704,3592279,2017-01-04,14:30,QUEENS,11420.0,40.670542700000006,-73.82087800000001
1705,3592510,2017-01-04,14:33,MANHATTAN,10032.0,40.834731299999994,-73.9406657
1707,3592173,2017-01-04,14:35,QUEENS,11422.0,40.671946999999996,-73.7338364
1709,3592307,2017-01-04,14:38,BRONX,10466.0,40.8931221,-73.8564548
1711,3593037,2017-01-04,14:40,MANHATTAN,10022.0,40.76489829999999,-73.97255340000001
1712,3592316,2017-01-04,14:45,BRONX,10452.0,40.8288268,-73.92535
1713,3592123,2017-01-04,14:48,QUEENS,11691.0,40.6081071,-73.75413329999999
1714,3596938,2017-01-04,14:50,STATEN ISLAND,10312.0,40.5620658,-74.18072420000001
1715,3594235,2017-01-04,14:50,QUEENS,11105.0,40.7698687,-73.9083433
1716,3592883,2017-01-04,14:52,STATEN ISLAND,10304.0,40.6189502,-74.08092059999998
1717,3596506,2017-01-04,14:55,BROOKLYN,11228.0,40.619040000000005,-74.00876600000001
1719,3592486,2017-01-04,15:00,BROOKLYN,11207.0,40.6823979,-73.89452829999999
1720,3592734,2017-01-04,15:00,BROOKLYN,11209.0,40.630693,-74.03693129999999
1721,3593673,2017-01-04,15:00,QUEENS,11377.0,40.748383000000004,-73.9051355
1723,3592275,2017-01-04,15:00,BROOKLYN,11223.0,40.6072565,-73.9672737
1724,3592183,2017-01-04,15:00,QUEENS,11377.0,40.7364211,-73.8893838
1727,3592174,2017-01-04,15:15,QUEENS,11004.0,40.750040399999996,-73.7106855
1728,3592473,2017-01-04,15:20,QUEENS,11367.0,40.727841399999996,-73.83283229999999
1729,3595313,2017-01-04,15:20,STATEN ISLAND,10312.0,40.545757,-74.178894
1730,3592930,2017-01-04,15:20,MANHATTAN,10027.0,40.8156907,-73.95829470000001
1734,3592458,2017-01-04,15:26,MANHATTAN,10002.0,40.714068700000006,-73.99750379999999
1735,3592691,2017-01-04,15:30,BRONX,10459.0,40.822424,-73.88587340000001
1736,3592071,2017-01-04,15:30,BRONX,10473.0,40.822904,-73.87003990000001
1738,3594804,2017-01-04,15:32,MANHATTAN,10128.0,40.7858727,-73.9530448
1740,3592557,2017-01-04,15:35,MANHATTAN,10065.0,40.762488399999995,-73.96297390000001
1744,3592287,2017-01-04,15:40,QUEENS,11374.0,40.732471600000004,-73.8616432
1745,3592319,2017-01-04,15:40,BRONX,10470.0,40.895468,-73.8771213
1746,3593113,2017-01-04,15:45,BROOKLYN,11233.0,40.6788706,-73.9216458
1748,3594466,2017-01-04,15:45,BROOKLYN,11213.0,40.679368100000005,-73.9313255
1750,3592290,2017-01-04,15:46,QUEENS,11374.0,40.7295749,-73.8608265
1751,3592482,2017-01-04,15:50,BROOKLYN,11207.0,40.6617299,-73.88330090000001
1752,3592432,2017-01-04,15:50,QUEENS,11423.0,40.7132821,-73.7660495
1753,3594512,2017-01-04,15:50,BRONX,10463.0,40.8859083,-73.909912
1754,3592288,2017-01-04,15:55,QUEENS,11375.0,40.7209662,-73.8428931
1756,3592706,2017-01-04,15:56,BROOKLYN,11237.0,40.7028494,-73.91833559999999
1758,3592606,2017-01-04,16:00,MANHATTAN,10002.0,40.719203799999995,-73.9903644
1759,3593288,2017-01-04,16:00,MANHATTAN,10024.0,40.785293599999996,-73.9693348
1762,3592741,2017-01-04,16:00,BRONX,10459.0,40.8209797,-73.89387509999999
1764,3592306,2017-01-04,16:00,BROOKLYN,11222.0,40.733707200000005,-73.9432418
1765,3592224,2017-01-04,16:00,BROOKLYN,11232.0,40.6530051,-74.01284790000001
1766,3592204,2017-01-04,16:00,BROOKLYN,11232.0,40.6677342,-73.99646379999999
1767,3592376,2017-01-04,16:00,BRONX,10472.0,40.8347797,-73.8718922
1771,3592206,2017-01-04,16:11,QUEENS,11360.0,40.7786131,-73.7758397
1773,3592896,2017-01-04,16:15,STATEN ISLAND,10310.0,40.627821600000004,-74.1212583
1774,3592481,2017-01-04,16:15,BROOKLYN,11239.0,40.652007700000006,-73.8679366
1775,3592278,2017-01-04,16:15,QUEENS,11417.0,40.67922,-73.8614075
1776,3592198,2017-01-04,16:15,QUEENS,11354.0,40.7616511,-73.82713790000001
1777,3592267,2017-01-04,16:16,STATEN ISLAND,10304.0,40.617789,-74.0811029
1779,3592168,2017-01-04,16:20,QUEENS,11413.0,40.666071200000005,-73.76173809999999
1780,3592422,2017-01-04,16:20,QUEENS,11373.0,40.7297145,-73.88007890000002
1781,3593827,2017-01-04,16:25,MANHATTAN,10001.0,40.7563515,-74.0054034
1782,3592165,2017-01-04,16:25,QUEENS,11428.0,40.715782,-73.74641
1783,3592226,2017-01-04,16:30,BRONX,10451.0,40.825687,-73.913826
1785,3592297,2017-01-04,16:30,MANHATTAN,10028.0,40.7758537,-73.9582583
1786,3592132,2017-01-04,16:30,QUEENS,11367.0,40.7264155,-73.8227735
1788,3592663,2017-01-04,16:30,BROOKLYN,11213.0,40.6717735,-73.9364055
1789,3596151,2017-01-04,16:30,BROOKLYN,11230.0,40.618426899999996,-73.9562388
1794,3592201,2017-01-04,16:50,BROOKLYN,11234.0,40.6320672,-73.91860240000001
1796,3592115,2017-01-04,16:50,QUEENS,11434.0,40.681143,-73.78118609999999
1797,3592898,2017-01-04,16:50,STATEN ISLAND,10301.0,40.616415100000005,-74.10350890000001
1799,3592332,2017-01-04,16:56,BRONX,10475.0,40.8839473,-73.82877640000001
1800,3597488,2017-01-04,16:57,BROOKLYN,11237.0,40.701735799999994,-73.92347990000002
1801,3593297,2017-01-04,16:57,BROOKLYN,11219.0,40.6323924,-73.9952911
1802,3593010,2017-01-04,17:00,MANHATTAN,10040.0,40.8615927,-73.9247421
1803,3592163,2017-01-04,17:00,QUEENS,11422.0,40.6656299,-73.7392073
1805,3592340,2017-01-04,17:05,BROOKLYN,11230.0,40.6270075,-73.9764504
1806,3592347,2017-01-04,17:05,BROOKLYN,11230.0,40.6270075,-73.9764504
1807,3593855,2017-01-04,17:14,MANHATTAN,10010.0,40.737982200000005,-73.9808208
1809,3593819,2017-01-04,17:15,MANHATTAN,10002.0,40.7199798,-73.9836434
1811,3597674,2017-01-04,17:16,BROOKLYN,11221.0,40.6959621,-73.91740279999999
1812,3594574,2017-01-04,17:20,BRONX,10451.0,40.8180125,-73.9251851
1813,3594629,2017-01-04,17:20,BROOKLYN,11234.0,40.610443200000006,-73.9259256
1815,3595390,2017-01-04,17:20,QUEENS,11418.0,40.694531500000004,-73.8258766
1816,3592853,2017-01-04,17:20,MANHATTAN,10022.0,40.7583082,-73.9629257
1818,3592339,2017-01-04,17:27,BROOKLYN,11218.0,40.6463789,-73.97084
1819,3596225,2017-01-04,17:30,STATEN ISLAND,10309.0,40.531427,-74.2177806
1820,3592349,2017-01-04,17:30,BROOKLYN,11219.0,40.628846200000005,-73.9985445
1827,3592097,2017-01-04,17:30,BROOKLYN,11237.0,40.6977785,-73.91652059999998
1828,3592268,2017-01-04,17:30,STATEN ISLAND,10310.0,40.6263454,-74.1307914
1829,3592184,2017-01-04,17:30,QUEENS,11377.0,40.741714200000004,-73.9063323
1831,3592723,2017-01-04,17:38,BROOKLYN,11228.0,40.6248957,-74.01340809999999
1832,3594270,2017-01-04,17:38,BROOKLYN,11226.0,40.6448523,-73.96001590000002
1833,3592167,2017-01-04,17:40,QUEENS,11413.0,40.6633664,-73.7638239
1834,3594893,2017-01-04,17:40,BROOKLYN,11237.0,40.714208299999996,-73.92816579999999
1835,3592423,2017-01-04,17:40,QUEENS,11377.0,40.7452032,-73.8911087
1838,3592494,2017-01-04,17:46,BROOKLYN,11225.0,40.656711200000004,-73.9564767
1840,3592164,2017-01-04,17:49,QUEENS,11004.0,40.742567,-73.7033452
1841,3592251,2017-01-04,17:50,BRONX,10458.0,40.857128499999995,-73.88079259999999
1843,3592225,2017-01-04,17:50,BRONX,10451.0,40.8241884,-73.91384000000001
1849,3592971,2017-01-04,18:00,STATEN ISLAND,10308.0,40.5438696,-74.1444428
1851,3594305,2017-01-04,18:00,BROOKLYN,11212.0,40.6547955,-73.91686990000001
1852,3592856,2017-01-04,18:00,MANHATTAN,10017.0,40.7533681,-73.974648
1854,3592861,2017-01-04,18:00,MANHATTAN,10022.0,40.756133,-73.96760479999999
1855,3592348,2017-01-04,18:05,BROOKLYN,11219.0,40.6364547,-74.00052600000001
1857,3594282,2017-01-04,18:10,BROOKLYN,11210.0,40.6328856,-73.9476978
1858,3594552,2017-01-04,18:12,BRONX,10454.0,40.8071867,-73.9242798
1862,3592503,2017-01-04,18:15,BROOKLYN,11208.0,40.6811159,-73.87763890000001
1863,3592577,2017-01-04,18:19,BRONX,10462.0,40.8472799,-73.86771159999999
1864,3592160,2017-01-04,18:20,QUEENS,11429.0,40.7139849,-73.73811629999999
1865,3592435,2017-01-04,18:20,QUEENS,11373.0,40.7484679,-73.87351269999999
1868,3592299,2017-01-04,18:25,MANHATTAN,10128.0,40.7806906,-73.94659229999999
1871,3594628,2017-01-04,18:30,BROOKLYN,11234.0,40.6280507,-73.929804
1872,3592166,2017-01-04,18:30,QUEENS,11040.0,40.747849,-73.7016182
1877,3592320,2017-01-04,18:35,QUEENS,11104.0,40.7447687,-73.9202835
1878,3592159,2017-01-04,18:40,QUEENS,11426.0,40.7424401,-73.7217902
1879,3592396,2017-01-04,18:40,MANHATTAN,10016.0,40.7454414,-73.9753944
1880,3592209,2017-01-04,18:40,QUEENS,11354.0,40.763799799999994,-73.8287062
1882,3592707,2017-01-04,18:44,BROOKLYN,11209.0,40.617896200000004,-74.0293024
1883,3592208,2017-01-04,18:45,QUEENS,11358.0,40.7593966,-73.7993997
1884,3592584,2017-01-04,18:45,QUEENS,11364.0,40.735778100000005,-73.7465392
1886,3594105,2017-01-04,18:45,BROOKLYN,11237.0,40.7079382,-73.9310653
1887,3592351,2017-01-04,18:45,BROOKLYN,11219.0,40.6398088,-73.9955104
1888,3592571,2017-01-04,18:50,MANHATTAN,10002.0,40.7173813,-73.9913026
1891,3596987,2017-01-04,18:50,QUEENS,11418.0,40.6978286,-73.8356412
1894,3592227,2017-01-04,19:00,BROOKLYN,11232.0,40.6474131,-74.01867390000001
1896,3593183,2017-01-04,19:00,BROOKLYN,11208.0,40.6766937,-73.87477
1897,3592556,2017-01-04,19:05,MANHATTAN,10075.0,40.7716578,-73.9531884
1898,3592698,2017-01-04,19:08,BRONX,10475.0,40.86454929999999,-73.8297699
1900,3594306,2017-01-04,19:11,BROOKLYN,11203.0,40.6485398,-73.92424720000001
1903,3594627,2017-01-04,19:15,BROOKLYN,11234.0,40.6211779,-73.9300454
1904,3593837,2017-01-04,19:18,MANHATTAN,10002.0,40.712646500000005,-73.98997220000001
1905,3594231,2017-01-04,19:20,STATEN ISLAND,10307.0,40.503475,-74.2430943
1908,3592365,2017-01-04,19:30,BRONX,10452.0,40.8358141,-73.9284682
1909,3593002,2017-01-04,19:30,MANHATTAN,10009.0,40.7277943,-73.9851316
1910,3592702,2017-01-04,19:30,BRONX,10468.0,40.873382899999996,-73.88937290000001
1912,3592935,2017-01-04,19:30,BROOKLYN,11223.0,40.604550599999996,-73.9690937
1913,3593250,2017-01-04,19:30,MANHATTAN,10025.0,40.8055091,-73.9620072
1914,3592490,2017-01-04,19:35,BROOKLYN,11213.0,40.666878600000004,-73.94521280000001
1915,3593245,2017-01-04,19:45,MANHATTAN,10032.0,40.8401945,-73.9430642
1917,3593776,2017-01-04,19:45,MANHATTAN,10018.0,40.7547481,-73.98789040000001
1919,3597401,2017-01-04,19:50,BROOKLYN,11203.0,40.6501081,-73.93020609999999
1920,3594513,2017-01-04,19:50,BRONX,10463.0,40.875840000000004,-73.90314000000001
1921,3592433,2017-01-04,19:50,QUEENS,11373.0,40.7380474,-73.8772348
1922,3594139,2017-01-04,19:53,BROOKLYN,11229.0,40.5998345,-73.9584944
1923,3592241,2017-01-04,1:03,BRONX,10455.0,40.8152716,-73.904426
1924,3591967,2017-01-04,1:15,MANHATTAN,10027.0,40.8145963,-73.9603799
1927,3594894,2017-01-04,20:00,BROOKLYN,11206.0,40.70951289999999,-73.9508767
1929,3592281,2017-01-04,20:00,BROOKLYN,11229.0,40.6032223,-73.9533713
1930,3592495,2017-01-04,20:00,MANHATTAN,10036.0,40.762049299999994,-73.9899864
1931,3592185,2017-01-04,20:00,QUEENS,11377.0,40.748557,-73.8998841
1933,3593254,2017-01-04,20:05,MANHATTAN,10027.0,40.8069864,-73.9435983
1934,3592733,2017-01-04,20:08,BROOKLYN,11209.0,40.6176848,-74.0294716
1936,3592628,2017-01-04,20:20,MANHATTAN,10023.0,40.7771186,-73.9759532
1938,3592952,2017-01-04,20:29,BROOKLYN,11223.0,40.5942172,-73.96230030000001
1939,3592350,2017-01-04,20:30,BROOKLYN,11218.0,40.6398571,-73.98350090000001
1941,3592605,2017-01-04,20:35,BROOKLYN,11235.0,40.5766507,-73.9631885
1943,3592470,2017-01-04,20:45,BROOKLYN,11226.0,40.6465776,-73.95660229999999
1947,3592244,2017-01-04,20:55,BRONX,10455.0,40.8190302,-73.91261109999999
1948,3592659,2017-01-04,21:00,BRONX,10452.0,40.8305654,-73.92726329999999
1949,3592210,2017-01-04,21:00,QUEENS,11356.0,40.787820399999994,-73.8391639
1951,3592161,2017-01-04,21:00,QUEENS,11426.0,40.7280768,-73.7162037
1952,3592213,2017-01-04,21:05,QUEENS,11356.0,40.78455220000001,-73.84375779999999
1955,3592331,2017-01-04,21:15,BROOKLYN,11217.0,40.6848568,-73.9780417
1956,3592477,2017-01-04,21:15,QUEENS,11373.0,40.7334973,-73.8703694
1959,3593870,2017-01-04,21:20,MANHATTAN,10002.0,40.722469700000005,-73.98713509999999
1961,3592632,2017-01-04,21:30,MANHATTAN,10023.0,40.7771186,-73.9759532
1962,3592554,2017-01-04,21:30,QUEENS,11378.0,40.72851970000001,-73.90572309999999
1968,3592330,2017-01-04,21:50,QUEENS,11106.0,40.7621684,-73.9345973
1969,3592474,2017-01-04,21:51,QUEENS,11373.0,40.74153629999999,-73.8775965
1970,3592145,2017-01-04,21:52,BRONX,10463.0,40.88285379999999,-73.90357309999999
1972,3592751,2017-01-04,22:00,BROOKLYN,11203.0,40.6581196,-73.93399649999999
1973,3595148,2017-01-04,22:00,QUEENS,11422.0,40.6536862,-73.7339597
1974,3593184,2017-01-04,22:05,BROOKLYN,11208.0,40.679655600000004,-73.8855553
1975,3592162,2017-01-04,22:10,QUEENS,11413.0,40.6805831,-73.7451554
1977,3592186,2017-01-04,22:30,BROOKLYN,11232.0,40.665887,-73.996399
1978,3593244,2017-01-04,22:30,MANHATTAN,10032.0,40.8361319,-73.94788129999999
1980,3593857,2017-01-04,23:00,MANHATTAN,10010.0,40.7385503,-73.98042009999999
1981,3595319,2017-01-04,23:05,MANHATTAN,10012.0,40.7203211,-73.9940403
1984,3592459,2017-01-04,23:53,MANHATTAN,10027.0,40.8080792,-73.9502368
